"id","name","description"
"intrastat_04039013","04039013","Drugi mlečni izdelki, v trdnih oblikah, brez dodanega sladkorja ali drugih sladil, sadja, oreškov ali kakava, z vsebnostjo maščob več kot 1,5 mas.% pa do vključno 27 mas.%"
"intrastat_04039019","04039019","Drugi mlečni izdelki, v trdnih oblikah, brez dodanega sladkorja ali drugih sladil, sadja, oreškov ali kakava, z vsebnostjo maščob več kot 27 mas.%"
"intrastat_04039031","04039031","Drugi mlečni izdelki, v trdnih oblikah, brez dodatnega sadja, oreškov, kakava, drugo, z vsebnostjo maščob do vključno 1,5 mas.%"
"intrastat_04039033","04039033","Drugi mlečni izdelki, v trdnih oblikah, brez dodatnega sadja, oreškov, kakava, drugo, z vsebnostjo maščob več kot 1,5 mas.% pa do vključno 27 mas.%"
"intrastat_04039039","04039039","Drugi mlečni izdelki, v trdnih oblikah, brez dodatnega sadja, oreškov, kakava, drugo, z vsebnostjo maščob več kot 27 mas.%"
"intrastat_04039051","04039051","Drugi mlečni izdelki, brez dodatnega sladkorja ali drugih sladil, sadja, oreškov ali kakava, z vsebnostjo maščob do vključno 3 mas.%"
"intrastat_04039053","04039053","Drugi mlečni izdelki, brez dodatnega sladkorja ali drugih sladil, sadja, oreškov ali kakava, z vsebnostjo maščob več kot 3 mas.% pa do vključno 6 mas.%"
"intrastat_04039059","04039059","Drugi mlečni izdelki, brez dodatnega sladkorja ali drugih sladil, sadja, oreškov ali kakava, z vsebnostjo maščob več kot 6 mas.%"
"intrastat_04039061","04039061","Drugi mlečni izdelki, brez dodatnega sadja, oreškov, kakava, z vsebnostjo maščob do vključno 3 mas.%"
"intrastat_04039063","04039063","Drugi mlečni izdelki, brez dodatnega sadja, oreškov, kakava, z vsebnostjo maščob več kot 3 mas.% pa do vključno 6 mas.%"
"intrastat_04039069","04039069","Drugi mlečni izdelki, brez dodatnega sadja, oreškov, kakava, z vsebnostjo maščob več kot 6 mas.%"
"intrastat_04039071","04039071","Drugi mlečni izdelki, v prahu, zrnih ali drugih trdnih oblikah, aromatizirano ali z dodatki sadja, oreškov, kakava, z vsebnostjo maščob do vključno 1,5 mas.%"
"intrastat_04039073","04039073","Drugi mlečni izdelki, v prahu, zrnih ali drugih trdnih oblikah, aromatizirano ali z dodatki sadja, oreškov, kakava, z vsebnostjo maščob več kot 1,5 mas.% pa do vključno 27 mas.%"
"intrastat_04039079","04039079","Drugi mlečni izdelki, v prahu, zrnih ali drugih trdnih oblikah, aromatizirano ali z dodatki sadja, oreškov, kakava, z vsebnostjo maščob več kot 27 mas.%"
"intrastat_04039091","04039091","Drugi mlečni izdelki, aromatizirano ali z dodatki sadja, oreškov, kakava, z vsebnostjo maščob do vključno 3 mas.%"
"intrastat_04039093","04039093","Drugi mlečni izdelki, aromatizirano ali z dodatki sadja, oreškov, kakava, z vsebnostjo maščob več kot 3 mas.% pa do vključno 6 mas.%"
"intrastat_04039099","04039099","Drugi mlečni izdelki, aromatizirano ali z dodatki sadja, oreškov, kakava, z vsebnostjo maščob več kot 6 mas.%"
"intrastat_0404","0404","Sirotka, koncentrirana ali ne ali z dodatkom sladkorja ali drugih sladil ali ne, izdelki iz naravnih mlečnih sestavin, ki niso navedeni in ne zajeti na drugem mestu"
"intrastat_040410","040410","Sirotka in modificirana sirotka, koncentrirana ali ne ali z dodatkom sladkorja ali drugih sladil ali ne"
"intrastat_04041002","04041002","Sirotka, v trdni obliki, brez dodatnega sladkorja ali drugih sladil, z vsebnostjo beljakovin do vključno 15 mas.%, z vsebnostjo maščob do vključno 1,5 mas.%"
"intrastat_04041004","04041004","Sirotka, v trdni obliki, brez dodatnega sladkorja ali drugih sladil, z vsebnostjo beljakovin do vključno 15 mas.%, z vsebnostjo maščob več kot 1,5 mas.% pa do vključno 27 mas.%"
"intrastat_04041006","04041006","Sirotka, v trdni obliki, brez dodatnega sladkorja ali drugih sladil, z vsebnostjo beljakovin do vključno 15 mas.%, z vsebnostjo maščob več kot 27 mas.%"
"intrastat_04041012","04041012","Sirotka, v trdni obliki, brez dodatnega sladkorja ali drugih sladil, z vsebnostjo beljakovin več kot 15 mas.%, z vsebnostjo maščob do vključno 1,5 mas.%"
"intrastat_04041014","04041014","Sirotka, v trdni obliki, brez dodatnega sladkorja ali drugih sladil, z vsebnostjo beljakovin več kot 15 mas.%, z vsebnostjo maščob več kot 1,5 mas.% pa do vključno 27 mas.%"
"intrastat_04041016","04041016","Sirotka, v trdni obliki, brez dodatnega sladkorja ali drugih sladil, z vsebnostjo beljakovin več kot 15 mas.%, z vsebnostjo maščob več kot 27 mas.%"
"intrastat_04041026","04041026","Sirotka, v trdni obliki, z vsebnostjo beljakovin do vključno 15 mas.%, z vsebnostjo maščob do vključno 1,5 mas.%"
"intrastat_04041028","04041028","Sirotka, v trdni obliki, z vsebnostjo beljakovin do vključno 15 mas.%, z vsebnostjo maščob več kot 1,5 mas.% pa do vključno 27 mas.%"
"intrastat_04041032","04041032","Sirotka, v trdni obliki, z vsebnostjo beljakovin do vključno 15 mas.%, z vsebnostjo maščob več kot 27 mas.%"
"intrastat_04041034","04041034","Sirotka, v trdni obliki, z vsebnostjo beljakovin več kot 15 mas.%, z vsebnostjo maščob do vključno 1,5 mas.%"
"intrastat_04041036","04041036","Sirotka, v trdni obliki, z vsebnostjo beljakovin več kot 15 mas.%, z vsebnostjo maščob več kot 1,5 mas.% pa do vključno 27 mas.%"
"intrastat_04041038","04041038","Sirotka, v trdni obliki, z vsebnostjo beljakovin več kot 15 mas.%, z vsebnostjo maščob več kot 27 mas.%"
"intrastat_04041048","04041048","Sirotka, druga, brez dodanega sladkorja ali drugih sladil, z vsebnostjo beljakovin do vključno 15 mas.%, z vsebnostjo maščob do vključno 1,5 mas.%"
"intrastat_04041052","04041052","Sirotka, druga, brez dodanega sladkorja ali drugih sladil, z vsebnostjo beljakovin do vključno 15 mas.%, z vsebnostjo maščob več kot 1,5 mas.% pa do vključno 27 mas.%"
"intrastat_04041054","04041054","Sirotka, druga, brez dodanega sladkorja ali drugih sladil, z vsebnostjo beljakovin do vključno 15 mas.%, z vsebnostjo maščob več kot 27 mas.%"
"intrastat_04041056","04041056","Sirotka, druga, brez dodanega sladkorja ali drugih sladil, z vsebnostjo beljakovin več kot 15 mas.%, z vsebnostjo maščob do vključno 1,5 mas.%"
"intrastat_04041058","04041058","Sirotka, druga, brez dodanega sladkorja ali drugih sladil, z vsebnostjo beljakovin več kot 15 mas.%, z vsebnostjo maščob več kot 1,5 mas.% pa do vključno 27 mas.%"
"intrastat_04041062","04041062","Sirotka, druga, brez dodanega sladkorja ali drugih sladil, z vsebnostjo beljakovin več kot 15 mas.%, z vsebnostjo maščob več kot 27 mas.%"
"intrastat_04041072","04041072","Sirotka, druga, z vsebnostjo beljakovin do vključno 15 mas.%, z vsebnostjo maščob do vključno 1,5 mas.%"
"intrastat_04041074","04041074","Sirotka, druga, z vsebnostjo beljakovin do vključno 15 mas.%, z vsebnostjo maščob več kot 1,5 mas.% pa do vključno 27 mas.%"
"intrastat_04041076","04041076","Sirotka, druga, z vsebnostjo beljakovin do vključno 15 mas.%, z vsebnostjo maščob več kot 27 mas.%"
"intrastat_04041078","04041078","Sirotka, druga, z vsebnostjo beljakovin več kot 15 mas.%, z vsebnostjo maščob do vključno 1,5 mas.%"
"intrastat_04041082","04041082","Sirotka, druga, z vsebnostjo beljakovin več kot 15 mas.%, z vsebnostjo maščob več kot 1,5 mas.% pa do vključno 27 mas.%"
"intrastat_04041084","04041084","Sirotka, druga, z vsebnostjo beljakovin več kot 15 mas.%, z vsebnostjo maščob več kot 27 mas.%"
"intrastat_040490","040490","Drugi izdelki iz sestavin mleka, neomenjeni"
"intrastat_04049021","04049021","Drugi izdelki iz mleka, brez dodanega sladkorja ali drugih sladil, z vsebnostjo maščob do vključno 1,5 mas.%"
"intrastat_04049023","04049023","Drugi izdelki iz mleka, brez dodanega sladkorja ali drugih sladil, z vsebnostjo maščob več kot 1,5 mas.% pa do vključno 27 mas.%"
"intrastat_04049029","04049029","Drugi izdelki iz mleka, brez dodanega sladkorja ali drugih sladil, z vsebnostjo maščob več kot 27 mas.%"
"intrastat_04049081","04049081","Drugi izdelki iz mleka, ostali, z vsebnostjo maščob do vključno 1,5 mas.%"
"intrastat_04049083","04049083","Drugi izdelki iz mleka, ostali, z vsebnostjo maščob več kot 1,5 mas.% pa do vključno 27 mas.%"
"intrastat_04049089","04049089","Drugi izdelki iz mleka, ostali, z vsebnostjo maščob več kot 27 mas.%"
"intrastat_0405","0405","Maslo ter druge maščobe in olja, dobljeni iz mleka, mlečni namazi"
"intrastat_040510","040510","Maslo"
"intrastat_04051011","04051011","Maslo, naravno, v izvirnem pakiranju z neto vsebino do vključno 1 kg, z vsebnostjo maščob do vključno 85 mas.%"
"intrastat_04051019","04051019","Maslo, naravno, drugo, z vsebnostjo maščob do vključno 85 mas.%"
"intrastat_04051030","04051030","Maslo, rekombinirano, z vsebnostjo maščob, do vključno 85 mas.%"
"intrastat_04051050","04051050","Maslo, sirotkino, z vsebnostjo maščob, do vključno 85 mas.%"
"intrastat_04051090","04051090","Maslo, drugo"
"intrastat_040520","040520","Mlečni namazi, z vsebnostjo maščob"
"intrastat_04052010","04052010","Mlečni namazi, z vsebnostjo maščob 39 mas.% ali več, vendar z manj kot 60 mas.%"
"intrastat_04052030","04052030","Mlečni namazi, z vsebnostjo maščob 60 mas.% ali več pa do vključno 75 mas.%"
"intrastat_04052090","04052090","Mlečni namazi, z vsebnostjo maščob več kot 75 mas.% vendar z manj kot 80 mas.%"
"intrastat_040590","040590","Maslo, maščobe, olja, dobljeni iz mleka, mlečni namazi, drugo"
"intrastat_04059010","04059010","Maslo, maščobe, olja, dobljeni iz mleka, mlečni namazi, drugo, z vsebnostjo maščob 99,3 mas.% ali več maščobe, ter z največ 0,5 mas.% vode"
"intrastat_04059090","04059090","Maslo, maščobe, olja, dobljeni iz mleka, mlečni namazi, drugo, ostalo"
"intrastat_0406","0406","Sir in skuta"
"intrastat_040610","040610","Sir, svež (nezrel ali neslan), vključno sir iz sirotke in skuta"
"intrastat_04061020","04061020","Sir, svež (nezrel ali neslan), vključno sir iz sirotke in skuta, z vsebnostjo maščob do vključno 40 mas.%"
"intrastat_04061080","04061080","Sir, svež (nezrel ali neslan), vključno sir iz sirotke in skuta, drugi"
"intrastat_040620","040620","Sir, nariban ali v prahu, vseh vrst"
"intrastat_04062010","04062010","Sir, Glarus (znan kot schabziger), narejen iz posnetega mleka in zmešan s fino zdrobljenimi zelišči, nariban ali v prahu"
"intrastat_04062090","04062090","Sir, drugi, nariban ali v prahu"
"intrastat_040630","040630","Sir, topljen, razen naribanega ali v prahu"
"intrastat_04063010","04063010","Sir, topljen, za proizvodnjo katerega se uporabljajo siri kot so ementalski sir, gruyere in appenzell, lahko vsebuje dodani zliščni sir glarus, pripravljen za prodajo na drobno, z vsebnostjo maščob v suhi snovi do vključno 56 mas.%"
"intrastat_04063031","04063031","Sir, topljen, z vsebnostjo maščob do vključno 36 mas.% in z vsebnostjo maščob v suhi snovi do vključno 48 mas.%"
"intrastat_04063039","04063039","Sir, topljen, z vsebnostjo maščob do vključno 36 mas.% in z vsebnostjo maščob v suhi snovi več kot 48 mas.%"
"intrastat_04063090","04063090","Sir, topljen, z vsebnostjo maščob več kot 36 mas.%"
"intrastat_040640","040640","Sir z modrimi ali podobnimi žlahtnimi plesnimi nastale v jedru sira, ki vsebujejo žile nastale s Penicillium roqueforti"
"intrastat_04064010","04064010","Roquefort"
"intrastat_04064050","04064050","Gorgonzola"
"intrastat_04064090","04064090","Sir z modrimi plesnimi, drugi"
"intrastat_040690","040690","Siri, drugi"
"intrastat_04069001","04069001","Siri, za predelavo"
"intrastat_04069013","04069013","Ementalec, drugi"
"intrastat_04069015","04069015","Grojer, sbrinz, drugi"
"intrastat_04069017","04069017","Bergkaese, appenzell, drugi"
"intrastat_04069018","04069018","Siri, drugi, Fromage fribourgeois, Vacherin mont dOr in Tete de Moine"
"intrastat_04069019","04069019","Siri, drugi, glarus zeliščni sir (znan kot schabziger), narejen iz posnetega mleka in zmešan s fino zdrobljenimi zelišči"
"intrastat_04069021","04069021","Siri, drugi, cheddar"
"intrastat_04069023","04069023","Siri, drugi, edamec"
"intrastat_04069025","04069025","Siri, drugi, tilsit"
"intrastat_04069027","04069027","Siri, drugi, masleni (butterkaese)"
"intrastat_04069029","04069029","Siri, drugi, kačkaval"
"intrastat_04069032","04069032","Siri, drugi, feta"
"intrastat_04069035","04069035","Siri, drugi, kefalo-tyri"
"intrastat_04069037","04069037","Siri, drugi, finlandia"
"intrastat_04069039","04069039","Siri, drugi, jarlsberg"
"intrastat_04069050","04069050","Siri, drugi, iz ovčjega ali bivoljega mleka v embalaži s slanico ali v mehovih iz ovčje ali kozje kože"
"intrastat_04069061","04069061","Siri, grana padano, permigiano reggiano, z vsebnostjo maščob do vključno 40 mas.% in vsebnostjo vode, izračunane v nemaščobni snovi do vključno 47 mas.%"
"intrastat_04069063","04069063","Siri, fiore sardo, pecorino, z vsebnostjo maščob do vključno 40 mas.% in vsebnostjo vode, izračunane v nemaščobni snovi, do vključno 47 mas.%"
"intrastat_04069069","04069069","Siri, drugi, z vsebnostjo maščob do vključno 40 mas.% in vsebnostjo vode, izračunane v nemaščobni snovi, do vključno 47 mas.%"
"intrastat_04069073","04069073","Siri, provolone, z vsebnostjo maščob do vključno 40 mas.% in vsebnostjo vode, izračunane v nemaščobni snovi, več kot 47 mas.% pa do vključno 72 mas.%"
"intrastat_04069075","04069075","Siri, asiago, caciocavallo, montasio, ragusano, maščobe do vključno 40 mas.% in vsebnostjo vode, izračunane v nemaščobni snovi, več kot 47 mas.% pa do vključno 72 mas.%"
"intrastat_04069076","04069076","Siri, danbo, fontal, fontina, fynbo, havarti, maribo, samsoe, maščobe do vključno 40 mas.% in vsebnostjo vode, izračunane v nemaščobni snovi, več kot 47 mas.% pa do vključno 72 mas.%"
"intrastat_04069078","04069078","Siri, gavda, z vsebnostjo maščob do vključno 40 mas.% in vsebnostjo vode, izračunane v nemaščobni snovi, več kot 47 mas.% pa do vključno 72 mas.%"
"intrastat_04069079","04069079","Siri, esrom, italico, kernhem, saint-nectaire, saint-paulin, taleggio, maščobe do vključno 40 mas.% in vode, izračunane v nemaščobni snovi, več kot 47 mas.% pa do vključno 72 mas.%"
"intrastat_04069081","04069081","Siri, cantal, cheshire, wensleydale, lancashire, colby, double, gloucester, blarney, monterey, maščobe do vključno 40% in vode, v nemaščobni snovi, več kot 47 pa do vključno 72 mas.%"
"intrastat_04069082","04069082","Siri, camembert, z vsebnostjo maščob do vključno 40 mas.% in vsebnostjo vode, izračunane v nemaščobni snovi, več kot 47 mas.% pa do vključno 72 mas.%"
"intrastat_04069084","04069084","Siri, brie, z vsebnostjo maščob do vključno 40 mas.% in vsebnostjo vode, izračunane v nemaščobni snovi, več kot 47 mas.% pa do vključno 72 mas.%"
"intrastat_04069085","04069085","Siri, kafalograviera, kasseri, z vsebnostjo maščob do vključno 40 mas.% in vsebnostjo vode, izračunane v nemaščobni snovi, več kot 47 mas.% pa do vključno 72 mas.%"
"intrastat_04069086","04069086","Siri, drugi, z vsebnostjo maščobe do vključno 40 mas.% in vsebnostjo vode, izračunane v nemaščobni snovi, več kot 47 mas.% pa do vključno 52 mas.%"
"intrastat_04069087","04069087","Siri, drugi, z vsebnostjo maščob do vključno 40 mas.% in vsebnostjo vode, izračunane v nemaščobni snovi, več kot 52 mas.% pa do vključno 62 mas.%"
"intrastat_04069088","04069088","Siri, drugi, z vsebnostjo maščob do vključno 40 mas.% in vsebnostjo vode, izračunane v nemaščobni snovi, več kot 62 mas.% pa do vključno 72 mas.%"
"intrastat_04069093","04069093","Siri, drugi, z vsebnostjo maščob do vključno 40 mas.% in vsebnostjo vode, izračunane v nemaščobni snovi, več kot 72 mas.%"
"intrastat_04069099","04069099","Siri, drugi"
"intrastat_0407","0407","Jajca, ptičja, v lupini, sveža, konzervirana ali kuhana"
"intrastat_04071100","04071100","Jajca, oplojena za inkubacijo, petelinov vrste Gallus domesticus, v lupini, sveža, konzervirana ali kuhana"
"intrastat_040719","040719","Jajca, oplojena za inkubacijo,  ptičja, druga, v lupini, sveža, konzervirana ali kuhana,"
"intrastat_04071911","04071911","Jajca, oplojena za inkubacijo, perutninska razen od petelinov vrste Gallus domesticus, puranja ali gosja, v lupini, sveža, konzervirana ali kuhana"
"intrastat_04071919","04071919","Jajca, oplojena za inkubacijo,  perutninska razen od petelinov vrste Gallus domesticus, druga (razen puranja ali gosja), v lupini, sveža, konzervirana ali kuhana,"
"intrastat_04071990","04071990","Jajca, ptičja,druga, ostala, v lupini, sveža, konzervirana ali kuhana, oplojena za inkubacijo"
